Parameters Labels,Par_0,Wavelength0,Exp_0,,,
,0.0000000E+0,1.2517040E+1,1.0000000E+0,,,
,0.0000000E+0,1.2521041E+1,2.0000000E+0,,,
,0.0000000E+0,1.2525041E+1,2.0000000E+0,,,
,0.0000000E+0,1.2529041E+1,4.0000000E+0,,,
,0.0000000E+0,1.2533042E+1,4.0000000E+0,,,
,0.0000000E+0,1.2537042E+1,4.0000000E+0,,,
,0.0000000E+0,1.2541042E+1,4.0000000E+0,,,
,0.0000000E+0,1.2545043E+1,6.0000000E+0,,,
,0.0000000E+0,1.2549043E+1,4.0000000E+0,,,
,0.0000000E+0,1.2553043E+1,6.0000000E+0,,,
,0.0000000E+0,1.2557044E+1,4.0000000E+0,,,
,0.0000000E+0,1.2561044E+1,1.0000000E+1,,,
,0.0000000E+0,1.2565044E+1,3.0000000E+0,,,
,0.0000000E+0,1.2569045E+1,3.0000000E+0,,,
,0.0000000E+0,1.2573045E+1,2.0000000E+0,,,
,0.0000000E+0,1.2577045E+1,3.0000000E+0,,,
,0.0000000E+0,1.2581045E+1,6.0000000E+0,,,
,0.0000000E+0,1.2585046E+1,8.0000000E+0,,,
,0.0000000E+0,1.2589046E+1,3.0000000E+0,,,
,0.0000000E+0,1.2593046E+1,5.0000000E+0,,,
,0.0000000E+0,1.2597047E+1,8.0000000E+0,,,
,0.0000000E+0,1.2601047E+1,7.0000000E+0,,,
,0.0000000E+0,1.2605047E+1,5.0000000E+0,,,
,0.0000000E+0,1.2609048E+1,4.0000000E+0,,,
,0.0000000E+0,1.2613048E+1,3.0000000E+0,,,
,0.0000000E+0,1.2617048E+1,7.0000000E+0,,,
,0.0000000E+0,1.2621049E+1,4.0000000E+0,,,
,0.0000000E+0,1.2625049E+1,6.0000000E+0,,,
,0.0000000E+0,1.2629049E+1,3.0000000E+0,,,
,0.0000000E+0,1.2633050E+1,2.0000000E+0,,,
,0.0000000E+0,1.2637050E+1,7.0000000E+0,,,
,0.0000000E+0,1.2641050E+1,3.0000000E+0,,,
,0.0000000E+0,1.2645051E+1,8.0000000E+0,,,
,0.0000000E+0,1.2649051E+1,5.0000000E+0,,,
,0.0000000E+0,1.2653051E+1,7.0000000E+0,,,
,0.0000000E+0,1.2657052E+1,3.0000000E+0,,,
,0.0000000E+0,1.2661052E+1,6.0000000E+0,,,
,0.0000000E+0,1.2665052E+1,2.0000000E+0,,,
,0.0000000E+0,1.2669053E+1,5.0000000E+0,,,
,0.0000000E+0,1.2673053E+1,2.0000000E+0,,,
,0.0000000E+0,1.2677053E+1,5.0000000E+0,,,
,0.0000000E+0,1.2681054E+1,7.0000000E+0,,,
,0.0000000E+0,1.2685054E+1,4.0000000E+0,,,
,0.0000000E+0,1.2689054E+1,5.0000000E+0,,,
,0.0000000E+0,1.2693055E+1,5.0000000E+0,,,
,0.0000000E+0,1.2697055E+1,6.0000000E+0,,,
,0.0000000E+0,1.2701055E+1,5.0000000E+0,,,
,0.0000000E+0,1.2705056E+1,4.0000000E+0,,,
,0.0000000E+0,1.2709056E+1,6.0000000E+0,,,
,0.0000000E+0,1.2713056E+1,3.0000000E+0,,,
,0.0000000E+0,1.2717057E+1,6.0000000E+0,,,
,0.0000000E+0,1.2721057E+1,1.0000000E+1,,,
,0.0000000E+0,1.2725057E+1,7.0000000E+0,,,
,0.0000000E+0,1.2729058E+1,3.0000000E+0,,,
,0.0000000E+0,1.2733058E+1,4.0000000E+0,,,
,0.0000000E+0,1.2737058E+1,2.0000000E+0,,,
,0.0000000E+0,1.2741059E+1,9.0000000E+0,,,
,0.0000000E+0,1.2745059E+1,5.0000000E+0,,,
,0.0000000E+0,1.2749059E+1,1.0000000E+1,,,
,0.0000000E+0,1.2753060E+1,5.0000000E+0,,,
,0.0000000E+0,1.2757060E+1,7.0000000E+0,,,
,0.0000000E+0,1.2761060E+1,7.0000000E+0,,,
,0.0000000E+0,1.2765061E+1,7.0000000E+0,,,
,0.0000000E+0,1.2769061E+1,6.0000000E+0,,,
,0.0000000E+0,1.2773061E+1,5.0000000E+0,,,
,0.0000000E+0,1.2777062E+1,8.0000000E+0,,,
,0.0000000E+0,1.2781062E+1,4.0000000E+0,,,
,0.0000000E+0,1.2785062E+1,4.0000000E+0,,,
,0.0000000E+0,1.2789063E+1,3.0000000E+0,,,
,0.0000000E+0,1.2793063E+1,6.0000000E+0,,,
,0.0000000E+0,1.2797063E+1,8.0000000E+0,,,
,0.0000000E+0,1.2801064E+1,4.0000000E+0,,,
,0.0000000E+0,1.2805064E+1,1.0000000E+1,,,
,0.0000000E+0,1.2809064E+1,7.0000000E+0,,,
,0.0000000E+0,1.2813065E+1,5.0000000E+0,,,
,0.0000000E+0,1.2817065E+1,7.0000000E+0,,,
,,,,,,
